event,time,req_id,user_id,val1,val2
ARRIVAL,71980.961,9631,1678,45.955,28322.227
TIMEOUT,71984.209,4819,1671
ARRIVAL,71988.327,9632,2303,76.354,25378.002
ARRIVAL,71997.917,9633,136,8.844,21584.051
TIMEOUT,72002.686,4058,2883
ARRIVAL,72008.642,9634,193,11.519,29354.147
TIMEOUT,72009.663,4820,430
ARRIVAL,72009.934,9635,1074,17.890,29515.312
ARRIVAL,72012.193,9636,1656,252.173,21323.400
ARRIVAL,72013.435,9637,435,42.612,25781.602
ARRIVAL,72014.077,9638,898,5.536,28225.960
ARRIVAL,72018.472,9639,2553,8.701,22184.812
ARRIVAL,72053.290,9640,320,6.751,24225.692
ARRIVAL,72061.185,9641,994,12.791,26533.488
TIMEOUT,72074.220,4317,2780
ARRIVAL,72078.033,9642,2542,52.869,28011.248
TIMEOUT,72079.296,4285,1483
TIMEOUT,72089.759,4357,104
ARRIVAL,72091.203,9643,391,143.117,26212.889
TIMEOUT,72091.412,4831,1642
ARRIVAL,72102.095,9644,1165,2.010,20141.561
ARRIVAL,72107.639,9645,1279,17.404,20159.229
TIMEOUT,72108.177,4710,598
ARRIVAL,72122.980,9646,128,32.246,21196.393
ARRIVAL,72138.313,9647,600,12.984,26795.865
ARRIVAL,72138.740,9648,401,12.953,22263.896
TIMEOUT,72140.225,4120,2025
TIMEOUT,72145.953,4833,2605
TIMEOUT,72148.332,4672,621
ARRIVAL,72168.560,9649,1307,21.333,25169.526
ARRIVAL,72181.772,9650,354,110.733,25502.003
ARRIVAL,72182.525,9651,2767,113.984,25294.294
TIMEOUT,72201.187,4489,2979
ARRIVAL,72205.479,9652,2707,132.895,22027.668
ARRIVAL,72209.386,9653,2917,154.432,23431.744
ARRIVAL,72225.033,9654,1255,53.118,24383.358
ARRIVAL,72226.742,9655,2774,13.443,26675.185
ARRIVAL,72232.424,9656,1293,69.598,22551.477
TIMEOUT,72239.175,4676,1318
ARRIVAL,72253.541,9657,1932,5.127,26792.465
ARRIVAL,72269.680,9658,1519,0.779,28836.141
ARRIVAL,72286.053,9659,1242,46.940,28603.503
ARRIVAL,72303.242,9660,728,113.476,24899.187
ARRIVAL,72304.444,9661,2871,38.056,23327.625
ARRIVAL,72307.871,9662,2822,2.005,21655.185
ARRIVAL,72313.573,9663,2070,53.769,22355.218
ARRIVAL,72314.179,9664,565,0.831,28086.417
TIMEOUT,72325.216,4556,698
ARRIVAL,72330.049,9665,2470,55.606,28953.861
ARRIVAL,72335.750,9666,1801,69.132,23190.126
TIMEOUT,72341.113,4843,734
TIMEOUT,72345.660,4806,2370
ARRIVAL,72360.189,9667,2540,59.053,22235.860
ARRIVAL,72364.213,9668,2614,77.409,29774.136
TIMEOUT,72373.077,4687,934
TIMEOUT,72373.651,4680,2824
ARRIVAL,72388.019,9669,2800,79.021,20295.808
TIMEOUT,72393.040,4383,1299
TIMEOUT,72398.517,4848,1029
TIMEOUT,72409.722,4737,2755
ARRIVAL,72418.704,9670,1112,127.717,24108.599
ARRIVAL,72422.823,9671,2023,15.480,27833.260
TIMEOUT,72426.530,4809,1095
TIMEOUT,72444.578,4373,2536
ARRIVAL,72465.320,9672,12,35.124,25105.380
TIMEOUT,72469.466,4574,2027
TIMEOUT,72478.271,4858,2525
TIMEOUT,72487.583,4657,1320
ARRIVAL,72488.936,9673,507,40.576,27174.068
TIMEOUT,72489.059,4780,2473
ARRIVAL,72505.294,9674,207,34.559,28436.832
ARRIVAL,72506.320,9675,2599,116.219,29647.683
ARRIVAL,72511.485,9676,402,46.102,23845.723
TIMEOUT,72514.497,4817,495
TIMEOUT,72527.977,4362,627
ARRIVAL,72540.938,9677,813,53.079,29837.461
ARRIVAL,72549.284,9678,2823,72.769,25604.469
TIMEOUT,72558.162,4434,1045
TIMEOUT,72559.736,4745,73
TIMEOUT,72564.060,4865,870
TIMEOUT,72568.754,4867,1375
ARRIVAL,72570.219,9679,2899,4.835,22366.013
ARRIVAL,72576.122,9680,1087,99.157,26063.023
ARRIVAL,72586.637,9681,1147,44.870,28285.791
TIMEOUT,72588.274,4469,2496
ARRIVAL,72600.564,9682,2012,66.874,22668.772
TIMEOUT,72603.906,4581,794
TIMEOUT,72612.959,4821,1369
TIMEOUT,72613.641,4695,2530
ARRIVAL,72613.657,9683,2936,22.288,25635.776
TIMEOUT,72614.224,4541,2444
TIMEOUT,72615.852,4872,1303
TIMEOUT,72618.603,4783,2331
TIMEOUT,72624.410,4351,1864
TIMEOUT,72626.678,4824,555
TIMEOUT,72628.722,4823,1499
ARRIVAL,72636.386,9684,1481,21.842,29509.413
ARRIVAL,72638.468,9685,549,250.731,23071.455
ARRIVAL,72638.637,9686,2680,14.520,24204.868
TIMEOUT,72641.106,4327,803
ARRIVAL,72654.470,9687,1036,43.849,23504.795
ARRIVAL,72659.192,9688,1221,79.518,24239.246
ARRIVAL,72676.841,9689,2482,21.541,25275.027
TIMEOUT,72678.022,4237,2939
TIMEOUT,72678.749,3982,349
TIMEOUT,72689.027,4359,2764
ARRIVAL,72693.479,9690,1579,128.869,29418.727
TIMEOUT,72699.647,4017,2956
TIMEOUT,72710.786,4626,778
ARRIVAL,72714.574,9691,2874,86.057,25460.144
ARRIVAL,72721.966,9692,1946,11.084,29265.164
ARRIVAL,72725.099,9693,259,11.871,25986.489
ARRIVAL,72729.041,9694,1282,10.749,25652.971
TIMEOUT,72742.631,4705,1774
ARRIVAL,72764.339,9695,1627,88.870,25097.822
ARRIVAL,72765.603,9696,1889,4.582,22398.975
TIMEOUT,72766.786,4792,1174
TIMEOUT,72776.705,4326,1391
ARRIVAL,72794.715,9697,2729,38.057,23101.741
TIMEOUT,72796.849,4241,2336
TIMEOUT,72805.155,4760,147
ARRIVAL,72813.970,9698,2923,16.061,23264.720
TIMEOUT,72817.440,4369,1046
TIMEOUT,72827.814,4713,2204
ARRIVAL,72833.276,9699,1270,37.732,24601.346
ARRIVAL,72835.959,9700,832,136.818,20649.461
TIMEOUT,72838.689,4797,1742
ARRIVAL,72838.919,9701,1971,15.960,24196.361
ARRIVAL,72843.312,9702,521,29.131,20910.547
TIMEOUT,72843.332,4796,623
TIMEOUT,72848.567,4677,2830
TIMEOUT,72852.817,4417,367
TIMEOUT,72852.844,4111,854
ARRIVAL,72860.205,9703,527,110.965,21657.653
ARRIVAL,72871.660,9704,1471,60.497,25189.226
ARRIVAL,72874.606,9705,677,11.876,27044.219
TIMEOUT,72880.832,4803,2424
TIMEOUT,72887.479,4598,2612
ARRIVAL,72895.543,9706,1050,22.123,21673.718
ARRIVAL,72902.603,9707,2472,15.894,20751.021
TIMEOUT,72908.030,4841,2089
ARRIVAL,72908.658,9708,497,4.941,22785.890
ARRIVAL,72915.887,9709,1918,20.589,24793.756
ARRIVAL,72920.989,9710,985,37.140,23515.626
ARRIVAL,72925.975,9711,1099,16.394,21692.472
TIMEOUT,72938.089,4006,551
ARRIVAL,72940.259,9712,203,35.784,25599.276
ARRIVAL,72941.725,9713,970,30.370,23645.393
TIMEOUT,72944.077,4844,2508
TIMEOUT,72960.073,4682,55
TIMEOUT,72963.233,4725,1963
TIMEOUT,72967.633,4846,1823
TIMEOUT,72974.218,4647,1862
TIMEOUT,72979.451,4167,1821
TIMEOUT,72981.751,4889,2864
ARRIVAL,72992.688,9714,1027,271.533,28022.033
ARRIVAL,72996.237,9715,1501,9.969,25136.765
ARRIVAL,73000.144,9716,2241,5.451,26428.045
TIMEOUT,73001.087,4850,1908
TIMEOUT,73004.176,4654,2704
ARRIVAL,73007.045,9717,362,29.541,25534.737
ARRIVAL,73016.538,9718,774,21.569,25439.560
TIMEOUT,73029.728,4775,1685
ARRIVAL,73041.480,9719,469,116.348,22503.457
ARRIVAL,73045.271,9720,2065,27.136,25992.247
ARRIVAL,73046.213,9721,2687,7.446,25454.480
TIMEOUT,73073.131,4580,2659
TIMEOUT,73084.196,4778,2571
TIMEOUT,73086.777,4895,121
ARRIVAL,73099.025,9722,2423,76.094,29460.217
TIMEOUT,73103.737,4689,2608
TIMEOUT,73107.387,4862,1511
TIMEOUT,73112.008,4694,35
TIMEOUT,73119.238,4782,2333
TIMEOUT,73128.857,4615,237
ARRIVAL,73145.290,9723,1005,72.779,28151.453
ARRIVAL,73149.035,9724,635,90.755,25993.390
TIMEOUT,73151.967,4474,2745
TIMEOUT,73154.142,4618,800
ARRIVAL,73156.834,9725,606,39.203,28605.763
ARRIVAL,73160.188,9726,1311,113.768,22555.004
ARRIVAL,73163.330,9727,1857,40.974,26736.665
ARRIVAL,73169.182,9728,1156,20.647,24274.095
ARRIVAL,73175.398,9729,1534,193.655,24171.650
ARRIVAL,73175.838,9730,2867,15.543,24099.269
ARRIVAL,73185.453,9731,252,27.594,27365.763
ARRIVAL,73193.206,9732,1071,167.961,25807.303
ARRIVAL,73194.424,9733,2075,1.076,20670.061
TIMEOUT,73204.434,4396,820
ARRIVAL,73218.589,9734,925,3.015,25163.159
ARRIVAL,73239.151,9735,1391,12.331,26998.423
TIMEOUT,73240.639,4665,771
ARRIVAL,73241.528,9736,2290,3.316,21168.526
TIMEOUT,73249.602,4915,1859
ARRIVAL,73253.026,9737,291,38.464,23966.729
ARRIVAL,73263.587,9738,1213,86.846,21129.468
ARRIVAL,73276.596,9739,2265,204.029,26054.732
ARRIVAL,73282.703,9740,1780,15.204,20029.513
ARRIVAL,73291.843,9741,2803,33.522,28532.666
ARRIVAL,73293.462,9742,609,195.665,25729.533
TIMEOUT,73296.528,4788,2226
ARRIVAL,73308.400,9743,2064,12.214,24605.830
ARRIVAL,73315.943,9744,554,16.528,27109.024
TIMEOUT,73316.812,4704,1158
TIMEOUT,73318.617,4918,2478
TIMEOUT,73324.408,4480,604
ARRIVAL,73326.532,9745,1105,163.873,20565.676
ARRIVAL,73327.550,9746,1736,67.700,25750.638
TIMEOUT,73340.398,4758,2898
TIMEOUT,73346.589,4880,415
TIMEOUT,73349.067,4753,2688
ARRIVAL,73352.648,9747,2360,59.478,25697.342
ARRIVAL,73357.722,9748,112,3.340,21103.832
ARRIVAL,73360.278,9749,1263,10.527,23822.183
TIMEOUT,73368.183,4794,1248
ARRIVAL,73407.373,9750,1548,32.942,22170.611
TIMEOUT,73407.838,4925,2590
ARRIVAL,73413.301,9751,1762,53.085,29026.549
TIMEOUT,73413.503,4632,134
TIMEOUT,73418.166,4924,2430
ARRIVAL,73423.191,9752,1745,174.462,22722.960
ARRIVAL,73429.022,9753,1991,75.136,25285.752
ARRIVAL,73450.728,9754,396,3.181,25191.144
TIMEOUT,73450.811,4151,1163
TIMEOUT,73453.762,4560,1215
TIMEOUT,73457.761,4768,2285
TIMEOUT,73463.627,4838,1886
TIMEOUT,73469.662,4525,648
TIMEOUT,73477.994,4801,847
TIMEOUT,73490.719,4769,305
ARRIVAL,73493.426,9755,1217,21.434,27636.180
ARRIVAL,73499.796,9756,2697,133.321,28614.064
ARRIVAL,73507.932,9757,2196,90.798,20538.765
ARRIVAL,73520.645,9758,1472,99.583,25224.413
TIMEOUT,73520.744,4884,129
ARRIVAL,73528.616,9759,2834,48.788,24377.358
TIMEOUT,73542.011,4845,1767
TIMEOUT,73545.295,4723,238
TIMEOUT,73561.051,4937,2418
TIMEOUT,73572.406,4939,735
ARRIVAL,73580.898,9760,167,4.819,29973.806
ARRIVAL,73594.554,9761,2576,37.809,29075.559
ARRIVAL,73603.191,9762,2980,134.049,27699.749
TIMEOUT,73616.315,4686,2791
ARRIVAL,73620.113,9763,2235,15.306,23377.540
ARRIVAL,73623.819,9764,715,64.024,23961.392
ARRIVAL,73628.515,9765,1415,167.349,24925.652
TIMEOUT,73633.409,4853,2199
TIMEOUT,73636.539,3541,97
ARRIVAL,73647.038,9766,321,108.538,27832.486
ARRIVAL,73647.961,9767,2947,89.771,22507.619
ARRIVAL,73656.249,9768,1808,48.203,24933.853
TIMEOUT,73657.842,4811,2732
TIMEOUT,73666.849,4893,2889
ARRIVAL,73678.058,9769,946,4.196,22326.104
TIMEOUT,73692.546,4860,2617
TIMEOUT,73708.381,4948,2250
ARRIVAL,73712.432,9770,2385,149.453,21344.954
ARRIVAL,73737.680,9771,752,100.261,29299.823
ARRIVAL,73740.952,9772,245,51.664,21514.523
TIMEOUT,73753.345,4904,1800
ARRIVAL,73754.780,9773,895,41.687,25589.652
ARRIVAL,73777.825,9774,2159,22.461,20614.527
TIMEOUT,73781.880,4619,2988
TIMEOUT,73802.271,4586,2009
ARRIVAL,73810.820,9775,1294,2.322,29232.679
TIMEOUT,73816.963,4472,1433
ARRIVAL,73820.805,9776,2956,108.994,20040.217
ARRIVAL,73821.716,9777,2019,281.052,21404.990
ARRIVAL,73830.258,9778,1645,14.227,29910.432
TIMEOUT,73836.710,4873,1417
TIMEOUT,73841.052,4826,1554
TIMEOUT,73844.783,4786,1121
ARRIVAL,73850.710,9779,8,47.471,20424.462
ARRIVAL,73860.284,9780,257,58.274,21516.627
ARRIVAL,73871.487,9781,688,152.800,24171.924
ARRIVAL,73889.513,9782,1878,13.410,24140.803
ARRIVAL,73894.740,9783,2271,25.657,22440.092
ARRIVAL,73895.012,9784,826,54.296,22968.655
TIMEOUT,73905.385,4876,976
TIMEOUT,73905.709,4832,21
TIMEOUT,73920.239,4961,1170
TIMEOUT,73925.095,3698,387
TIMEOUT,73938.778,4756,1364
TIMEOUT,73943.021,4631,2640
ARRIVAL,73955.718,9785,575,16.798,27007.493
TIMEOUT,73964.106,4879,1090
ARRIVAL,73975.287,9786,1240,36.873,23463.785
TIMEOUT,73987.795,4922,261
ARRIVAL,73988.160,9787,1402,209.629,28764.645
TIMEOUT,74008.713,4410,722
ARRIVAL,74015.192,9788,1431,43.938,20779.497
ARRIVAL,74017.554,9789,690,84.499,23675.405
TIMEOUT,74018.384,4766,282
TIMEOUT,74024.212,4762,2897
TIMEOUT,74024.782,4799,2689
TIMEOUT,74034.923,4402,2459
TIMEOUT,74038.581,4930,906
TIMEOUT,74040.063,4596,1726
ARRIVAL,74044.300,9790,1766,48.833,27364.478
TIMEOUT,74067.999,4926,705
ARRIVAL,74087.208,9791,1151,15.890,22050.186
ARRIVAL,74097.783,9792,89,199.095,27941.970
ARRIVAL,74100.349,9793,2133,34.280,20137.310
TIMEOUT,74110.589,4804,1157
ARRIVAL,74116.661,9794,2254,97.318,20657.024
ARRIVAL,74138.347,9795,394,6.936,27275.886
TIMEOUT,74143.744,4935,2144
TIMEOUT,74147.202,4979,2440
ARRIVAL,74147.395,9796,133,1.403,21747.293
TIMEOUT,74147.959,4726,1901
ARRIVAL,74160.291,9797,1062,41.691,20989.207
ARRIVAL,74160.422,9798,1082,130.715,25009.004
TIMEOUT,74161.789,4808,132
ARRIVAL,74171.003,9799,2015,8.686,27086.578
TIMEOUT,74172.913,4733,1086
ARRIVAL,74183.271,9800,596,37.421,21456.443
ARRIVAL,74184.834,9801,2690,23.996,29329.390
TIMEOUT,74190.122,4770,892
ARRIVAL,74198.617,9802,2200,42.825,24318.789
ARRIVAL,74233.828,9803,1885,15.994,26291.751
ARRIVAL,74239.159,9804,25,42.893,28998.266
ARRIVAL,74242.674,9805,2860,2.924,20238.454
TIMEOUT,74243.477,4610,761
TIMEOUT,74243.975,4349,662
ARRIVAL,74246.966,9806,408,121.046,22226.095
TIMEOUT,74258.496,4534,2036
ARRIVAL,74297.282,9807,405,16.573,25976.274
ARRIVAL,74298.636,9808,1584,6.922,21400.022
ARRIVAL,74299.298,9809,1673,13.743,20530.761
TIMEOUT,74303.254,4950,840
TIMEOUT,74310.799,4696,2634
ARRIVAL,74320.981,9810,2314,181.250,22439.680
ARRIVAL,74337.737,9811,1316,61.217,23951.398
ARRIVAL,74345.844,9812,2040,8.050,21742.167
ARRIVAL,74355.675,9813,1361,46.796,24698.723
ARRIVAL,74368.924,9814,851,25.108,27441.181
ARRIVAL,74371.384,9815,2432,103.538,20757.931
TIMEOUT,74390.673,4870,1734
ARRIVAL,74405.415,9816,732,48.655,25842.925
ARRIVAL,74407.462,9817,776,27.529,22850.815
ARRIVAL,74438.846,9818,2878,40.842,21982.065
TIMEOUT,74463.030,4994,736
TIMEOUT,74465.925,4664,2539
TIMEOUT,74468.006,4827,183
ARRIVAL,74470.244,9819,1252,76.612,20765.834
TIMEOUT,74479.892,4956,1200
ARRIVAL,74498.308,9820,227,16.090,25879.468
TIMEOUT,74507.029,4703,2798
TIMEOUT,74521.571,4919,2091
TIMEOUT,74527.144,4487,1011
TIMEOUT,74528.111,4959,2288
TIMEOUT,74538.255,4757,1887
TIMEOUT,74551.630,4960,2929
ARRIVAL,74554.684,9821,1448,36.208,25193.088
TIMEOUT,74560.357,4673,1714
TIMEOUT,74562.383,4364,2306
TIMEOUT,74566.558,4878,56
ARRIVAL,74575.818,9822,359,37.810,26963.099
TIMEOUT,74578.836,4965,745
ARRIVAL,74587.188,9823,806,15.782,22088.980
TIMEOUT,74598.936,4795,1668
TIMEOUT,74599.288,4337,670
TIMEOUT,74602.384,4522,1302
ARRIVAL,74607.485,9824,2531,47.857,25702.622
ARRIVAL,74615.397,9825,839,191.047,22541.655
TIMEOUT,74618.586,4966,2591
TIMEOUT,74627.261,5007,2497
ARRIVAL,74632.482,9826,530,16.662,29917.146
TIMEOUT,74635.551,4837,84
ARRIVAL,74641.426,9827,1873,0.386,29452.700
ARRIVAL,74643.601,9828,127,67.324,28491.425
TIMEOUT,74647.698,4220,2852
TIMEOUT,74653.848,4638,2452
TIMEOUT,74660.645,4969,2181
ARRIVAL,74667.169,9829,573,9.767,24839.986
ARRIVAL,74671.922,9830,1597,67.103,25996.384
ARRIVAL,74673.857,9831,2809,18.461,25676.981
TIMEOUT,74680.569,4498,2982
TIMEOUT,74700.818,4975,2570
TIMEOUT,74706.061,4646,2635
TIMEOUT,74722.388,4976,323
TIMEOUT,74729.798,4934,2545
ARRIVAL,74731.252,9832,2914,33.774,24244.558
ARRIVAL,74742.939,9833,2554,67.292,29101.175
TIMEOUT,74773.818,4940,1547
TIMEOUT,74787.234,4575,574
TIMEOUT,74796.012,4942,1512
ARRIVAL,74812.024,9834,2745,40.198,22999.955
TIMEOUT,74824.977,4944,1023
ARRIVAL,74828.614,9835,2948,96.342,28661.229
TIMEOUT,74828.801,4847,158
TIMEOUT,74846.526,4857,2978
TIMEOUT,74855.410,4851,16
ARRIVAL,74861.276,9836,2376,31.602,21098.853
ARRIVAL,74875.035,9837,163,51.664,23441.570
ARRIVAL,74877.971,9838,1653,61.935,28048.758
ARRIVAL,74884.512,9839,1474,3.200,25930.947
TIMEOUT,74886.202,4986,2752
ARRIVAL,74890.104,9840,98,4.423,25441.223
TIMEOUT,74891.790,4897,1322
TIMEOUT,74892.281,4812,2950
ARRIVAL,74896.389,9841,1347,120.673,23459.788
ARRIVAL,74901.787,9842,2567,140.183,28639.112
TIMEOUT,74916.862,4739,165
TIMEOUT,74917.647,4951,687
ARRIVAL,74918.319,9843,2735,69.027,28441.967
TIMEOUT,74933.932,4662,1536
ARRIVAL,74940.827,9844,2862,76.627,24948.475
TIMEOUT,74955.328,4953,204
ARRIVAL,74965.324,9845,2261,81.472,20605.065
ARRIVAL,74974.781,9846,1040,119.975,28088.842
TIMEOUT,74975.021,4909,1199
TIMEOUT,74988.634,4612,1761
TIMEOUT,74990.599,4899,1317
ARRIVAL,74993.617,9847,2762,78.433,25314.311
TIMEOUT,75001.331,4822,1250
ARRIVAL,75009.835,9848,689,17.059,26022.043
TIMEOUT,75013.068,4825,2315
ARRIVAL,75013.310,9849,1847,21.323,24936.052
TIMEOUT,75018.350,4742,611
TIMEOUT,75019.951,4992,2317
ARRIVAL,75027.118,9850,86,15.154,26734.176
TIMEOUT,75035.777,4693,1339
ARRIVAL,75038.661,9851,1180,4.222,27980.164
ARRIVAL,75050.669,9852,2931,8.529,23743.511
ARRIVAL,75052.507,9853,723,21.135,25420.823
TIMEOUT,75062.061,4325,2323
ARRIVAL,75074.594,9854,1227,12.642,20317.555
ARRIVAL,75088.686,9855,2191,50.815,24682.238
TIMEOUT,75089.057,4746,264
ARRIVAL,75094.746,9856,1455,14.530,25465.801
ARRIVAL,75097.636,9857,586,171.108,22276.596
ARRIVAL,75103.543,9858,442,73.105,27082.786
ARRIVAL,75104.811,9859,2883,93.743,25789.572
TIMEOUT,75111.034,5031,1403
TIMEOUT,75113.011,5029,1845
TIMEOUT,75113.342,4790,488
ARRIVAL,75132.516,9860,523,87.931,22551.186
TIMEOUT,75143.957,4921,1716
TIMEOUT,75165.320,4675,2868
ARRIVAL,75168.089,9861,2059,22.221,26461.938
ARRIVAL,75168.245,9862,1372,4.328,21790.699
ARRIVAL,75183.273,9863,1666,121.706,28193.458
ARRIVAL,75191.310,9864,2940,50.067,22103.357
TIMEOUT,75192.871,5005,303
ARRIVAL,75195.451,9865,1201,95.792,21883.322
TIMEOUT,75197.946,4920,1881
TIMEOUT,75198.018,5041,2221
ARRIVAL,75207.599,9866,2955,80.668,23770.759
TIMEOUT,75221.749,4153,2064
TIMEOUT,75224.622,4716,678
ARRIVAL,75228.910,9867,1171,48.735,26237.770
TIMEOUT,75231.427,5045,2401
ARRIVAL,75234.385,9868,2106,63.899,26593.011
TIMEOUT,75244.067,5004,2925
ARRIVAL,75244.745,9869,1078,191.765,29982.071
TIMEOUT,75247.039,4798,290
TIMEOUT,75247.332,5044,341
ARRIVAL,75249.279,9870,2409,11.045,23369.629
TIMEOUT,75252.526,4970,2970
ARRIVAL,75255.415,9871,2463,7.592,25860.697
ARRIVAL,75263.264,9872,1811,37.677,27630.750
ARRIVAL,75280.704,9873,1638,87.246,26649.676
ARRIVAL,75283.112,9874,1422,87.313,27135.024
TIMEOUT,75285.216,4974,1153
ARRIVAL,75291.800,9875,349,208.890,25431.356
TIMEOUT,75293.669,4928,2208
TIMEOUT,75295.202,4642,1058
TIMEOUT,75295.294,4887,273
ARRIVAL,75299.597,9876,1430,29.000,29544.998
TIMEOUT,75305.122,5050,2210
TIMEOUT,75318.266,4772,601
ARRIVAL,75330.875,9877,452,43.595,26116.803
ARRIVAL,75356.265,9878,236,14.350,27193.517
ARRIVAL,75361.038,9879,1380,30.414,21027.780
ARRIVAL,75365.603,9880,1524,76.467,20762.890
ARRIVAL,75366.869,9881,1935,19.960,28111.829
TIMEOUT,75376.414,5016,610
TIMEOUT,75383.004,4849,917
ARRIVAL,75383.511,9882,2213,125.925,26970.116
ARRIVAL,75385.492,9883,363,59.268,22922.366
ARRIVAL,75386.702,9884,1148,52.751,21863.384
ARRIVAL,75399.181,9885,908,14.735,23051.314
ARRIVAL,75400.335,9886,1560,91.884,29176.869
ARRIVAL,75404.997,9887,2263,43.073,23856.173
ARRIVAL,75418.921,9888,57,37.401,20282.234
ARRIVAL,75419.460,9889,2854,30.613,20303.999
TIMEOUT,75420.957,4861,81
ARRIVAL,75423.207,9890,2267,139.424,25126.310
TIMEOUT,75430.685,4888,1518
ARRIVAL,75439.669,9891,1867,21.038,20156.663
TIMEOUT,75448.977,4894,1915
TIMEOUT,75449.231,5020,2776
TIMEOUT,75458.671,4984,1748
ARRIVAL,75460.261,9892,910,43.265,21386.475
ARRIVAL,75475.303,9893,2495,162.576,22197.962
TIMEOUT,75476.912,4855,1097
TIMEOUT,75479.957,4774,1833
ARRIVAL,75503.893,9894,2510,48.168,27783.895
TIMEOUT,75511.176,4952,781
TIMEOUT,75517.954,5063,2054
TIMEOUT,75525.115,4988,2329
ARRIVAL,75532.927,9895,2072,37.410,29527.646
ARRIVAL,75538.923,9896,2633,14.208,27690.447
TIMEOUT,75562.984,4989,232
ARRIVAL,75570.871,9897,2137,36.615,25335.248
ARRIVAL,75574.913,9898,2592,1.712,24291.526
ARRIVAL,75577.032,9899,1565,31.742,23627.871
TIMEOUT,75616.387,5071,2844
TIMEOUT,75628.819,4875,2279
TIMEOUT,75633.901,5024,590
ARRIVAL,75654.745,9900,2294,13.380,22910.472
TIMEOUT,75657.805,4028,2870
TIMEOUT,75670.685,4752,2175
ARRIVAL,75680.515,9901,1188,95.428,28114.588
ARRIVAL,75682.315,9902,1710,69.080,24632.760
ARRIVAL,75683.182,9903,808,23.687,25474.394
TIMEOUT,75684.713,3954,1060
TIMEOUT,75692.332,5075,474
TIMEOUT,75703.114,4789,2004
ARRIVAL,75712.283,9904,2034,1.398,22445.941
ARRIVAL,75714.616,9905,1394,83.871,21103.140
TIMEOUT,75714.813,5076,922
TIMEOUT,75718.683,5078,109
TIMEOUT,75722.130,5032,2008
TIMEOUT,75726.612,4962,2340
ARRIVAL,75726.752,9906,1433,106.963,21992.609
TIMEOUT,75730.165,4748,1839
ARRIVAL,75730.590,9907,1838,116.412,28877.506
ARRIVAL,75735.371,9908,1299,16.964,23635.549
TIMEOUT,75742.745,5035,659
ARRIVAL,75743.348,9909,2206,13.632,27412.628
ARRIVAL,75751.220,9910,1049,70.319,29454.209
ARRIVAL,75757.280,9911,144,69.742,29294.672
ARRIVAL,75761.270,9912,1419,19.659,21956.189
ARRIVAL,75773.528,9913,2658,19.652,22426.875
TIMEOUT,75779.333,4548,2569
ARRIVAL,75782.616,9914,2771,135.137,21438.446
TIMEOUT,75788.787,4836,242
TIMEOUT,75807.195,5083,1453
ARRIVAL,75810.397,9915,2911,85.056,25001.221
ARRIVAL,75813.816,9916,390,53.037,21183.767
ARRIVAL,75817.424,9917,319,35.963,20531.404
ARRIVAL,75821.626,9918,1658,43.759,28169.355
ARRIVAL,75822.092,9919,1592,6.569,28605.408
ARRIVAL,75822.347,9920,2769,13.656,22705.398
TIMEOUT,75825.065,5088,975
TIMEOUT,75829.900,5084,240
TIMEOUT,75836.673,5090,685
TIMEOUT,75848.936,4883,2572
TIMEOUT,75861.121,4678,2869
ARRIVAL,75890.272,9921,1459,43.067,29504.065
ARRIVAL,75893.277,9922,367,131.579,26634.298
ARRIVAL,75901.789,9923,2277,13.139,20231.774
ARRIVAL,75903.880,9924,327,10.115,23595.750
TIMEOUT,75920.409,5013,113
ARRIVAL,75928.026,9925,999,25.121,20556.025
ARRIVAL,75960.358,9926,206,6.034,26165.226
TIMEOUT,75961.607,4886,2066
TIMEOUT,75975.997,4530,2787
TIMEOUT,75979.311,4856,710
ARRIVAL,75992.034,9927,2638,128.323,25839.966
TIMEOUT,75992.054,4941,1191
ARRIVAL,75994.438,9928,814,23.411,29251.964
TIMEOUT,75994.698,5053,2848
ARRIVAL,76005.033,9929,2114,145.247,28903.826
TIMEOUT,76007.236,5017,1760
TIMEOUT,76043.390,4859,246
ARRIVAL,76043.905,9930,2984,16.221,22706.165
TIMEOUT,76060.559,4816,1450
ARRIVAL,76061.540,9931,713,23.609,20613.679
ARRIVAL,76063.248,9932,649,16.927,28719.311
TIMEOUT,76065.841,5061,1425
ARRIVAL,76074.779,9933,38,89.511,25983.134
ARRIVAL,76081.773,9934,65,137.936,29105.946
ARRIVAL,76109.804,9935,1690,65.208,22905.117
ARRIVAL,76110.217,9936,1297,11.394,29440.896
ARRIVAL,76122.424,9937,2310,0.102,20181.153
ARRIVAL,76128.118,9938,2467,84.360,28841.743
ARRIVAL,76139.185,9939,2556,80.470,26714.716
TIMEOUT,76140.233,4227,1633
ARRIVAL,76143.546,9940,1661,4.740,23522.592
ARRIVAL,76147.132,9941,2362,104.876,20968.085
TIMEOUT,76157.919,4902,1443
ARRIVAL,76161.179,9942,2413,90.667,26061.128
ARRIVAL,76171.054,9943,1605,76.214,24668.973
ARRIVAL,76175.116,9944,2245,134.485,27532.810
TIMEOUT,76176.723,4990,1088
ARRIVAL,76177.134,9945,2425,52.258,29595.169
TIMEOUT,76180.203,4955,398
TIMEOUT,76193.217,4991,1602
ARRIVAL,76226.198,9946,1154,2.083,24254.448
TIMEOUT,76231.328,4482,1355
ARRIVAL,76240.465,9947,1526,5.892,20390.966
